tender_id,vendor_id,employee_id,amount,rule_score,iforest_score,xgb_score,risk_score_nograph,risk_score,is_fraud,expected_loss
T00555,V0270,E0031,25886.3,0,0.4340635559352394,9.243911335943267e-05,0.3931629392971246,0.4500319488817891,0,2.392906620156282
T00556,V0140,E0024,2033.9,0,0.4289631367745009,8.3517465100158e-05,0.2573482428115016,0.4253993610223642,0,0.16986617226721137
T00557,V0230,E0028,20391.6,0,0.4581880039733274,0.0010309838689863682,0.6588178913738019,0.693482428115016,0,21.023410662822425
T00558,V0026,E0056,51812.91,0,0.4308006483119055,0.007356373127549887,0.6294249201277955,0.6620127795527156,0,381.1550987841608
T00559,V0169,E0046,39694.73,0,0.4252718616162774,7.067996921250597e-05,0.4267731629392971,0.3908306709265176,0,2.805622294298737
T00560,V0272,E0004,212418.85,0,0.5276575796552241,0.0001997074141399935,0.559552715654952,0.6416613418530351,0,42.421619248091154
T00561,V0165,E0048,51360.26,0,0.3794329316110751,4.4360953324940056e-05,0.35811501597444084,0.24150159744408944,0,2.278390096616786
T00562,V0069,E0042,9641.66,0,0.4119441543259369,5.9790691011585295e-05,0.2746964856230032,0.3294888178913738,0,0.5764815138987615
T00563,V0056,E0047,9238.03,0,0.45787717180794985,3.347146412124857e-05,0.3135463258785942,0.3327156549520766,0,0.309210389696018
T00564,V0277,E0049,3951.58,0,0.43447475056148205,0.0007181286346167326,0.3620766773162939,0.6307667731629393,0,2.837742749978788
T00565,V0030,E0006,4276.05,0,0.48063263316891347,0.0003751471813302487,0.4946964856230032,0.6699361022364217,0,1.6041481047272101
T00566,V0110,E0033,15888.11,0,0.40812341764420756,4.467975304578431e-05,0.4524600638977636,0.2689137380191693,0,0.7098768311642562
T00567,V0237,E0059,11957.46,0,0.4297933899394534,3.247598579037003e-05,0.4521405750798722,0.26939297124600636,0,0.388330301048918
T00568,V0291,E0027,19897.69,0,0.4413788980036249,4.135514973313548e-05,0.5330031948881789,0.3358785942492013,0,0.8228719492935124
T00569,V0111,E0009,51516.44,0,0.4464152546846583,9.260709339287132e-05,0.4528753993610224,0.47715654952076675,0,4.770787770348252
T00570,V0196,E0049,42081.78,0,0.4166444604325298,9.318679803982377e-05,0.4307667731629393,0.4063258785942492,0,3.921466334016295
T00571,V0173,E0037,9083.82,0,0.480514385833754,0.00017663849575910717,0.6876357827476038,0.6048881789137379,0,1.6045523005464928
T00572,V0218,E0033,4161.73,0,0.3997509340026064,2.2695152438245714e-05,0.14996805111821085,0.16434504792332266,0,0.09445109675682033
T00573,V0097,E0017,12585.69,0,0.4400817670647874,0.00018189042748417705,0.5071246006389776,0.5462619808306709,0,2.2892165342833324
T00574,V0050,E0004,241858.76,1,0.5576179421449659,0.0015112054534256458,0.9137060702875399,0.9053993610223643,0,365.49827707076446
T00575,V0211,E0038,555215.05,0,0.5128098382135795,0.0013814790872856975,0.6420447284345048,0.746517571884984,0,767.017980521283
T00576,V0230,E0048,34697.33,0,0.45037449065685364,0.008186028338968754,0.7092012779552715,0.7064856230031948,0,284.03332666655075
T00577,V0233,E0025,52299.95,0,0.4242667014357074,8.690203685546294e-05,0.515335463258786,0.41693290734824284,0,4.544972182438869
T00578,V0224,E0012,2913.16,0,0.41175380152085483,2.7145199055667035e-05,0.3797444089456869,0.20210862619808306,0,0.07907830808100698
T00579,V0215,E0046,9513.35,0,0.43035310689117134,5.1166669436497614e-05,0.2459744408945687,0.3499680511182109,0,0.4867664346837046
T00580,V0201,E0014,10867.96,0,0.427585510734332,8.930103649618104e-05,0.3059105431309904,0.4300319488817891,0,0.9705200925990356
T00581,V0255,E0035,20567.71,0,0.3910777585650059,1.714744394121226e-05,0.1519808306709265,0.1423961661341853,0,0.3526836542241108
T00582,V0243,E0022,19093.47,0,0.43648770577854673,9.577717719366774e-05,0.4573482428115016,0.46070287539936106,0,1.8287186594319793
T00583,V0119,E0055,6975.42,0,0.44180821895727795,0.0004938372294418514,0.5846006389776358,0.6275718849840255,0,3.444722086993279
T00584,V0273,E0049,2930.22,0,0.42463390927627814,5.6326109188375995e-05,0.35996805111821084,0.35118210862619803,0,0.1650478916659631
T00585,V0202,E0041,19429.17,0,0.4164276249056926,2.0448829673114233e-05,0.21910543130990415,0.1903514376996805,0,0.39730378801998084
T00586,V0288,E0034,1464.88,0,0.4222464817593219,8.923753193812445e-05,0.4702555910543131,0.4156230031948882,0,0.13072227578551976
T00587,V0111,E0050,5674.64,0,0.4248795649973565,6.130944530013949e-05,0.32517571884984026,0.3652715654952077,0,0.34790903067798357
T00588,V0268,E0058,76786.48,0,0.5177364662610437,0.0006334540667012334,0.745814696485623,0.7216932907348244,0,48.64070802367292
T00589,V0193,E0011,88000.0,3,0.5742893533920783,0.9992955923080444,0.9870607028753995,0.9880191693290735,1,87938.01212310791
T00590,V0138,E0033,4669.06,0,0.4802991576313689,0.0002944789011962712,0.6413418530351438,0.6510862619808306,0,1.374939658419462
T00591,V0162,E0053,44695.01,0,0.4379541570495633,0.00022602239914704114,0.6263258785942492,0.5624281150159745,0,10.102073390100996
T00592,V0234,E0013,90664.05,0,0.49501806163868417,0.0023042557295411825,0.7726517571884983,0.7475718849840256,0,208.91315667590825
T00593,V0153,E0004,22531.62,0,0.43822697893261253,0.05466611310839653,0.42485623003194883,0.6876357827476038,1,1231.7160874354095
T00594,V0012,E0040,29136.92,0,0.3894944351398916,0.0004707195912487805,0.462108626198083,0.5184984025559105,0,13.715319072648416
T00595,V0023,E0047,86266.81,0,0.4469564909948086,4.542532406048849e-05,0.5341533546325878,0.3638658146964856,0,3.918697799914589
T00596,V0032,E0004,14061.85,0,0.4746241078435937,9.120296454057097e-05,0.40945686900958467,0.519520766773163,0,1.282482406924828
T00597,V0009,E0001,12184.97,0,0.4316119584931947,3.97367293771822e-05,0.40488817891373796,0.3034504792332268,0,0.4841908553590838
T00598,V0056,E0002,9000.0,0,0.4536603375912573,6.287564610829577e-05,0.46191693290734825,0.4358785942492013,0,0.5658808149746619
T00599,V0178,E0053,6760.44,0,0.4368263254386585,7.316841220017523e-05,0.27894568690095844,0.42495207667731627,0,0.4946506605745526
T00600,V0136,E0035,21006.9,0,0.39592677836764384,6.374458462232724e-05,0.39511182108626197,0.3133226837060703,0,1.339076114702766
T00601,V0043,E0038,4970.64,0,0.41863241545970187,1.558207077323459e-05,0.1831629392971246,0.18587859424920128,0,0.07745286426827079
T00602,V0150,E0018,31701.85,0,0.3889451637762646,3.5920238588005304e-05,0.23916932907348243,0.20067092651757187,0,1.138738015681156
T00603,V0208,E0005,124114.0,0,0.4732895969481026,0.0001409618416801095,0.6410223642172523,0.5737699680511182,0,17.49533801828511
T00604,V0124,E0044,48922.69,0,0.46946298319737273,7.67508172430098e-05,0.40546325878594247,0.4901277955271566,0,3.7548564392264234
T00605,V0209,E0027,44963.73,0,0.39220480417657316,4.666612221626565e-05,0.4003514376996805,0.2549840255591054,0,2.0982829194791703
T00606,V0131,E0002,186633.85,0,0.47687347129741725,0.00027212867280468345,0.6886900958466453,0.6417252396166134,0,50.78842190092837
T00607,V0204,E0005,186052.08,0,0.49178846007382077,0.00012156148295616731,0.582332268370607,0.57370607028754,0,22.616766751879474
T00608,V0052,E0044,56638.99,0,0.41095626090959697,5.715755469282158e-05,0.3932268370607028,0.32022364217252397,0,3.2373461686711744
T00609,V0115,E0020,375000.0,0,0.5606021058171117,0.00045739594497717917,0.7573801916932907,0.7100958466453675,0,171.5234793664422
T00610,V0195,E0049,10363.33,0,0.4726114077611148,0.00022536992037203163,0.5249520766773164,0.6212779552715655,0,2.3355828568890864
T00611,V0074,E0036,28040.05,0,0.4035195922366094,6.390186172211543e-05,0.22054313099041534,0.3234185303514377,0,1.7918113977812027
T00612,V0253,E0002,23307.45,0,0.4109131971917611,0.00015919763245619833,0.48319488817891376,0.45811501597444093,0,3.71049085859122
T00613,V0272,E0037,57888.17,0,0.45983357114903656,9.23491534194909e-05,0.6252076677316294,0.5022044728434505,0,5.34592349250357
T00614,V0176,E0020,2909.4,0,0.4304870640433761,4.258455737726763e-05,0.40546325878594247,0.3139297124600639,0,0.12389551123342245
T00615,V0072,E0008,20348.95,0,0.42520634436838073,1.617445013835095e-05,0.25207667731629396,0.2038338658146965,0,0.32913307714279655
T00616,V0033,E0009,20556.12,0,0.44691051171683555,2.537043474148959e-05,0.44309904153354635,0.2792012779552716,0,0.5215177009982289
T00617,V0036,E0043,8000.0,1,0.4512884164561394,0.008184441365301609,0.843482428115016,0.8543450479233228,0,65.47553092241287
T00618,V0180,E0043,9267.83,0,0.43866722788362883,3.823483348242007e-05,0.5594568690095847,0.3120127795527156,0,0.35435393679337723
T00619,V0022,E0022,21545.03,0,0.44948156157168345,5.728518954128958e-05,0.3115974440894569,0.41319488817891376,0,1.2342111272227703
T00620,V0278,E0039,42288.13,0,0.459757380344658,8.742001227801666e-05,0.34658146964856235,0.49514376996805115,0,3.696828843814364
T00621,V0016,E0002,8886.99,0,0.4190546107147729,5.214495104155503e-05,0.3142492012779553,0.3236741214057508,0,0.46341165845678917
T00622,V0218,E0016,96000.0,1,0.5321004892822744,0.0006984180072322488,0.8943450479233226,0.8774121405750799,0,67.04812869429588
T00623,V0289,E0001,8435.3,0,0.421360432282921,5.621974923997186e-05,0.2380511182108626,0.34220447284345046,0,0.4742304507639346
T00624,V0204,E0053,87806.82,0,0.414001047629658,0.00015907503257039934,0.31936102236421726,0.4650479233226837,0,13.967872751403194
T00625,V0185,E0013,18489.75,0,0.40493082798426283,7.828597154002637e-05,0.5092332268370607,0.3577955271565495,0,1.4474880422822025
T00626,V0108,E0014,67183.55,0,0.4742237926533657,0.04205167666077614,0.7250479233226836,0.7472523961661341,1,2825.180921523087
T00627,V0200,E0051,1917.49,0,0.40557244252819313,4.954401447321288e-05,0.17581469648562298,0.28252396166134186,0,0.09500015231224097
T00628,V0161,E0043,7643.72,0,0.42394373919761935,6.965017382754013e-05,0.42792332268370603,0.3846325878594249,0,0.532386426689045
T00629,V0235,E0022,3000.94,0,0.47691885361697356,0.00031772194779478014,0.43370607028753994,0.6544728434504792,0,0.9534645020152676
T00630,V0255,E0014,69506.05,0,0.4456953244189375,0.00018330730381421745,0.33833865814696484,0.55814696485623,0,12.74096662427619
T00631,V0011,E0059,34125.04,0,0.4338929382309441,7.972659659571946e-05,0.5035782747603834,0.43185303514377,0,2.7206732978927906
T00632,V0283,E0008,15350.33,0,0.4189582891589266,3.901473610312678e-05,0.24031948881789136,0.26571884984025557,0,0.5988890740459101
T00633,V0173,E0040,6660.35,0,0.4355761325540761,0.00021073329844512045,0.595846645367412,0.5496805111821086,0,1.4035575242989582
T00634,V0158,E0020,118917.83,0,0.42687583131131435,0.00014109913900028914,0.4477635782747604,0.4865814696485623,0,16.779203424782754
T00635,V0217,E0059,17564.01,0,0.41385476222813594,0.00038696840056218207,0.5067731629392971,0.542555910543131,0,6.796716857158171
T00636,V0279,E0030,5040.86,0,0.4211272749585528,3.1990046409191564e-05,0.2691373801916933,0.2443769968051118,0,0.16125734534223737
T00637,V0205,E0011,178597.9,0,0.43068963089281126,0.0001737053826218471,0.38597444089456867,0.5179233226837061,0,31.023416554958384
T00638,V0277,E0031,6123.56,0,0.42480808980344587,0.0001296648260904476,0.552108626198083,0.4711182108626198,0,0.7940103424544214
T00639,V0239,E0034,5389.53,0,0.43961070686366227,0.00031363320886157453,0.573929712460064,0.593258785942492,0,1.6903355881557216
T00640,V0131,E0034,65201.48,1,0.43667143031749156,0.0009586092201061547,0.7634504792332268,0.7933226837060703,0,62.50273989256704
T00641,V0205,E0018,52068.8,1,0.42908450459249237,0.00017332765855826437,0.7279552715654952,0.6603833865814697,0,9.024963187938557
T00642,V0013,E0017,50586.22,0,0.40073790584692726,1.8172246200265363e-05,0.14645367412140572,0.15332268370607027,0,0.9192652441807877
T00643,V0156,E0055,29810.3,1,0.5283177173015479,0.9978871941566467,0.935591054313099,0.9523642172523962,1,29747.316623967887
T00644,V0087,E0037,81259.95,1,0.48701414867268067,0.0027837229426950216,0.8915335463258787,0.8926517571884984,0,226.2051871372503
T00645,V0119,E0029,33064.13,0,0.4232424937434136,9.225092799169943e-05,0.4085623003194888,0.4208626198083067,0,3.0501966757381886
T00646,V0296,E0057,15096.46,0,0.5188754680952974,0.00025109172565862536,0.6293929712460065,0.660702875399361,0,3.790596192736411
T00647,V0066,E0002,14652.78,0,0.41117667601485364,0.00010029882105300203,0.3777955271565495,0.405111821086262,0,1.4696565591490072
T00648,V0272,E0014,39000.0,0,0.47783215297991294,9.323043923359364e-05,0.4342492012779553,0.5264217252396166,0,3.635987130110152
T00649,V0139,E0054,62397.91,0,0.42843934953018836,1.817850352381356e-05,0.3250479233226837,0.21706070287539933,0,1.1343006268136016
T00650,V0271,E0022,29952.17,0,0.476048615406409,0.0001978860527742654,0.4713099041533546,0.6115654952076677,0,5.927116693323769
T00651,V0248,E0041,1573.95,0,0.4219473987791143,4.527870987658389e-05,0.22456869009584662,0.30348242811501597,0,0.07126642541024922
T00652,V0020,E0018,11820.43,0,0.44318119023135927,0.0031437459401786327,0.6696805111821086,0.6856549520766773,0,37.16042882366572
T00653,V0148,E0035,6361.49,0,0.431758517009857,0.00010133536125067621,0.4859105431309904,0.45947284345047923,0,0.6446438872425642
T00654,V0068,E0053,42559.79,0,0.4861700894152882,0.0001902021176647395,0.5161022364217253,0.6175399361022365,0,8.094962185366603
T00655,V0234,E0058,5070.23,0,0.46709744750856014,0.08950133621692657,0.5969968051118211,0.7414057507987221,0,453.7923599271476
T00656,V0123,E0047,18495.66,0,0.4541624872330152,5.478076491272077e-05,0.42773162939297127,0.4135143769968051,0,1.013206402365613
T00657,V0104,E0008,8232.13,0,0.42319265936033323,2.1863148504053243e-05,0.31498402555910543,0.211629392971246,0,0.1799802806946718
T00658,V0287,E0045,23795.26,0,0.3896860409100354,0.00027418555691838264,0.2901916932907348,0.48060702875399364,0,6.524316615117713
T00659,V0059,E0004,14692.63,0,0.42431101113798786,8.659851300762966e-05,0.5135463258785943,0.41674121405750797,0,1.2723599101712897
T00660,V0205,E0051,154740.62,0,0.46315178676134894,3.049492988793645e-05,0.484888178913738,0.3305750798722044,0,4.7188043577158165
T00661,V0165,E0014,29000.0,0,0.4385907729197378,6.324222340481356e-05,0.4200638977635783,0.4061661341853035,0,1.8340244787395932
T00662,V0297,E0059,5615.36,0,0.42804963001817753,1.72471900441451e-05,0.568817891373802,0.21466453674121408,0,0.09684918108629062
T00663,V0013,E0030,28517.78,0,0.38957059410143674,2.8341928555164486e-05,0.14651757188498402,0.17495207667731627,0,0.8082488833118987
T00664,V0037,E0032,13521.53,0,0.42872864439107716,5.944644726696424e-05,0.42686900958466456,0.3714376996805112,0,0.803806920113675
T00665,V0080,E0010,426029.43,0,0.5400949797248817,0.0006134105497039855,0.7641533546325878,0.7261341853035144,0,261.3309468463756
T00666,V0117,E0037,17753.3,0,0.42533255862400426,8.368719136342406e-05,0.46054313099041533,0.41581469648562297,0,1.4857238144322764
T00667,V0273,E0051,2831.78,0,0.4543378163582602,3.287095023551956e-05,0.4700958466453674,0.3242492012779553,0,0.09308329945793958
T00668,V0291,E0022,88514.57,0,0.48980333074242716,0.0003892916429322213,0.6657188498402555,0.6794568690095847,0,34.45798237873911
T00669,V0015,E0052,30707.2,0,0.38995540709980786,4.370893657323904e-05,0.4743769968051118,0.24003194888178914,0,1.342179057141766
T00670,V0214,E0002,9246.56,0,0.4566139375064575,0.00020724583009723574,0.4525878594249201,0.5926837060702875,0,1.916311002743896
T00671,V0021,E0001,26282.89,0,0.4032870231659139,7.475770689779893e-05,0.3460063897763578,0.34728434504792327,0,1.9648485870470904
T00672,V0125,E0019,13692.32,0,0.4039900498404777,5.240756581770256e-05,0.37063897763578274,0.29108626198083065,0,0.7175811615970451
T00673,V0189,E0005,6002.93,0,0.42944019372062414,3.9541220758110285e-05,0.3266134185303514,0.2969009584664537,0,0.23736318032548298
T00674,V0054,E0024,11966.6,0,0.43061178143576967,4.1043513192562386e-05,0.314888178913738,0.3078594249201278,0,0.49115130497011705
T00675,V0210,E0043,36377.56,0,0.4320452490299665,0.0009036383125931025,0.6294888178913738,0.6346006389776357,0,32.872156934654335
T00676,V0006,E0030,151408.11,0,0.4853570762792587,0.0002519555273465812,0.6350159744408945,0.6438019169329074,0,38.148110199599174
T00677,V0002,E0005,9454.83,1,0.45298068609272185,0.000591350079048425,0.8359424920127796,0.80814696485623,0,5.59111446788942
T00678,V0072,E0027,47433.69,0,0.41137845342472046,3.266383646405302e-05,0.25373801916932903,0.2229073482428115,0,1.5493662930465872
T00679,V0208,E0044,38235.39,0,0.43098571125748564,0.00018434706726111472,0.5425878594249202,0.525814696485623,0,7.048582012084953
T00680,V0060,E0057,8407.07,0,0.4354147179612252,0.0001091983649530448,0.5305750798722044,0.4794568690095846,0,0.9180382980457943
T00681,V0245,E0013,4409.86,0,0.4264668796995147,4.527093915385194e-05,0.4396166134185303,0.3153354632587859,0,0.1996385037370055
T00682,V0080,E0052,203480.86,1,0.5094205596319363,0.0006699705263599753,0.8884984025559106,0.8672523961661343,0,136.32617887838043
T00683,V0094,E0011,4040.81,0,0.43789253603434986,0.00024236520403064787,0.35297124600638974,0.5689456869009585,0,0.9793517400990822
T00684,V0066,E0023,10000.0,0,0.4375220877949021,3.12182201014366e-05,0.40859424920127796,0.28431309904153357,0,0.312182201014366
T00685,V0089,E0030,29490.0,0,0.43116637346365155,0.0001646761957090348,0.3817891373801917,0.5127795527156549,0,4.856301011459436
T00686,V0176,E0000,9687.4,1,0.5040806662807271,0.991134524345398,0.9369009584664536,0.9333865814696485,1,9601.516591143607
T00687,V0199,E0014,30330.01,0,0.4090372262859414,4.338865983299911e-05,0.2045686900958466,0.26271565495207666,0,1.3159784866214612
T00688,V0148,E0045,83848.65,0,0.5146766887995815,0.03021666407585144,0.7226198083067092,0.7724600638977636,1,2533.626490263641
T00689,V0293,E0056,10031.76,0,0.40937951463399563,2.930986011051573e-05,0.2575399361022364,0.20610223642172523,0,0.29402948226226727
T00690,V0241,E0028,33749.66,0,0.4091087722506881,3.418636697460897e-05,0.18456869009584664,0.22226837060702875,0,1.1537782620282815
T00691,V0167,E0042,4488.38,0,0.3935160790643353,3.788874528254382e-05,0.14424920127795526,0.2143769968051118,0,0.17005908655126406
T00692,V0224,E0016,6041.66,0,0.4128086524723139,4.341837848187424e-05,0.18476038338658146,0.2713418530351438,0,0.2623190805388003
T00693,V0002,E0021,20176.64,0,0.4724943379265687,0.00010983351239701733,0.469073482428115,0.5449520766773163,1,2.2160712395701556
T00694,V0069,E0001,6000.0,0,0.4803276930533188,7.451244164258242e-05,0.4404472843450479,0.4977955271565495,0,0.4470746498554945
T00695,V0093,E0048,10956.43,0,0.41699112865342647,5.1743369112955406e-05,0.3057507987220447,0.31757188498402555,0,0.566922601650258
T00696,V0266,E0055,11000.0,0,0.43681493260709037,2.9775896109640598e-05,0.261629392971246,0.2761661341853035,0,0.3275348572060466
T00697,V0164,E0012,3575.01,0,0.42873097395865545,2.038652019109577e-05,0.22182108626198083,0.2224600638977636,0,0.07288201354836929
T00698,V0017,E0033,16467.21,0,0.4102301059800341,4.2613071855157614e-05,0.3161661341853035,0.2626517571884984,0,0.7017184029839699
T00699,V0160,E0033,141668.25,0,0.43797807245824716,0.00046839125570841134,0.583258785942492,0.6156869009584665,0,66.35616951151314
T00700,V0200,E0030,2438.18,0,0.4041530066908703,1.5679976058891043e-05,0.2515335463258786,0.1537699680511182,0,0.03823060402726696
T00701,V0007,E0014,10941.06,0,0.40519527448567166,2.1783251213491894e-05,0.18357827476038338,0.16999999999999998,0,0.23833185852188762
T00702,V0226,E0052,53795.38,0,0.4409414347049492,0.00040569037082605064,0.4908626198083067,0.614185303514377,0,21.824267660928307
T00703,V0042,E0050,32072.22,0,0.41251706318408315,0.0002339318598387763,0.5937699680511181,0.5014376996805112,0,7.502714073758398
T00704,V0192,E0016,2607.6,0,0.4200311357303665,4.052321310155094e-05,0.4486261980830671,0.2764217252396166,0,0.10566833048360422
T00705,V0082,E0029,166248.19,0,0.5050730749486045,0.00022498689941130579,0.5386581469648561,0.6458466453674121,0,37.40366480084165
T00706,V0251,E0028,8948.18,0,0.4084906310397995,4.2630021198419854e-05,0.28022364217252393,0.2591373801916933,0,0.3814611030872766
T00707,V0113,E0026,28638.08,0,0.4203512397912633,8.771970897214487e-05,0.2765814696485623,0.40773162939297125,0,2.512124043121003
T00708,V0183,E0010,2410.91,0,0.43227491870096413,0.00010019108594860882,0.5488817891373802,0.45926517571884984,0,0.24155169102436047
T00709,V0251,E0017,37698.78,0,0.4345897310767388,0.0001574403140693903,0.3069329073482428,0.516517571884984,0,5.935307763232849
T00710,V0059,E0046,7475.06,0,0.4710685248784467,2.3588561816723086e-05,0.44143769968051116,0.3128434504792332,0,0.17632591489371408
T00711,V0181,E0009,7668.42,0,0.4232795999370126,7.914838352007791e-05,0.541373801916933,0.40207667731629393,0,0.6069430471530359
T00712,V0185,E0056,5420.68,0,0.396108166864973,3.8028581911930814e-05,0.43236421725239615,0.2168690095846645,0,0.20614077339836515
T00713,V0272,E0012,39064.27,0,0.42959031667756753,4.3655407353071496e-05,0.41201277955271565,0.3164856230031949,0,1.70536661980037
T00714,V0142,E0055,72521.65,0,0.4034138559400586,0.00033206818625330925,0.5522044728434504,0.5101916932907348,0,24.082132779597302
T00715,V0276,E0001,19274.12,0,0.42498830273115534,5.215230703470297e-05,0.41645367412140577,0.3391373801916933,0,1.0051898240637092
T00717,V0108,E0055,33103.36,0,0.4443491846591381,0.0008190664811991155,0.6776677316293929,0.6584984025559105,0,27.113852591067552
T00718,V0101,E0044,17534.07,0,0.41222232569150297,0.0003899299190379679,0.20223642172523962,0.5391373801916932,0,6.837058495506062
T00719,V0115,E0033,15017.46,0,0.44933207663943414,0.00027387074078433216,0.6169009584664538,0.6020447284345047,0,4.112842894899076
T00720,V0287,E0002,11000.0,0,0.4544702383964696,0.00017270736861974,0.4647923322683706,0.5686261980830671,0,1.89978105481714
T00721,V0057,E0047,15189.41,0,0.41292753500164103,5.493587741511874e-05,0.46025559105431313,0.3164856230031949,0,0.8344435657679787
T00722,V0174,E0021,139664.35,1,0.4597657469325641,0.0031317006796598434,0.8303194888178913,0.8638658146964856,0,437.3869398192503
T00723,V0167,E0055,55977.73,0,0.41233200280693094,8.905366121325642e-05,0.2290415335463259,0.3900638977635783,0,4.9850218029071405
T00724,V0079,E0008,10716.32,0,0.40033207745227517,3.004522113769781e-05,0.17431309904153355,0.1930031948881789,0,0.32197420418233375
T00725,V0153,E0050,3000.0,0,0.45712186274945626,8.320933557115495e-05,0.7012140575079873,0.48603833865814694,0,0.24962800671346486
T00726,V0156,E0055,16326.01,1,0.5009450983654983,0.9953590035438538,0.9259424920127796,0.9364856230031948,1,16250.241045446992
T00727,V0284,E0028,4213.01,0,0.4182915999649293,1.2444385902199429e-05,0.26651757188498404,0.18057507987220447,0,0.052428322249825215
T00728,V0044,E0050,16143.51,0,0.4677710846331408,0.00013247290917206556,0.6075718849840256,0.5606070287539936,0,2.138577733948332
T00729,V0242,E0003,18749.22,0,0.40191951913452384,2.763679003692232e-05,0.1926517571884984,0.1840255591054313,0,0.5181682564960648
T00730,V0161,E0041,16297.63,0,0.4319404125109697,4.005670052720234e-05,0.4123961661341853,0.30536741214057506,0,0.6528292842131486
T00731,V0193,E0034,37755.78,0,0.4316679009548671,0.00039262862992472947,0.5745047923322684,0.5901597444089457,0,14.824000173139503
T00732,V0147,E0026,31000.0,0,0.48805541545893866,0.036839500069618225,0.710702875399361,0.7592651757188498,1,1142.024502158165
T00733,V0046,E0059,23566.71,0,0.4445594711963988,0.0003442620800342411,0.602779552715655,0.610926517571885,0,8.11312460416375
T00734,V0199,E0033,104134.15,1,0.45359296872203303,0.004811903461813927,0.834664536741214,0.8560702875399362,0,501.0834768780507
T00735,V0152,E0049,125894.86,1,0.46738971352704956,0.0005565674509853125,0.8610543130990416,0.8275079872204473,0,70.06898132235277
T00736,V0106,E0046,7978.46,0,0.4405615284560463,0.00023315142607316375,0.2963258785942492,0.5718849840255591,0,1.8601893268676941
T00737,V0118,E0043,4706.49,0,0.3991117725234654,4.10029424529057e-05,0.2963897763578275,0.23568690095846645,0,0.19297993862517615
T00738,V0229,E0022,31725.55,0,0.4248198778081,0.0002537648833822459,0.23300319488817892,0.539073482428115,0,8.050830495987611
T00739,V0027,E0005,8170.19,0,0.4915963896963337,0.0005555988173000515,0.6812460063897764,0.7032907348242812,0,4.539347901116707
T00740,V0153,E0055,25470.26,0,0.40605659358677954,0.1267329603433609,0.2768370607028754,0.6119808306709265,1,3227.9214505150912
T00741,V0274,E0045,10758.65,0,0.4493952133158283,0.0001421892229700461,0.6360063897763578,0.5396805111821086,0,1.5297640837066864
T00742,V0094,E0002,10685.35,0,0.39570563157447214,5.245776992524043e-05,0.3349520766773163,0.2806389776357827,0,0.5605296318706678
T00743,V0113,E0009,22690.11,0,0.4211881149114907,4.56594571005553e-05,0.2764217252396166,0.303258785942492,0,1.0360181041518808
T00744,V0202,E0058,13925.19,0,0.43887806494777487,9.389843762619421e-05,0.48814696485623005,0.46386581469648563,0,1.3075535846479034
T00745,V0002,E0015,27067.96,0,0.45493703139450453,0.0004233444342389703,0.614632587859425,0.6440255591054314,1,11.459070212203077
T00746,V0184,E0031,392614.28,1,0.48658989057965385,0.016530347988009453,0.8789456869009584,0.9029073482428115,0,6490.05067346178
T00747,V0175,E0044,3323.07,0,0.4001625233560576,1.6750869690440595e-05,0.20750798722044728,0.14952076677316292,0,0.05566431254221243
T00748,V0057,E0055,5156.23,0,0.4537679326093735,7.29493040125817e-05,0.44597444089456867,0.46035143769968045,0,0.37614338982879414
T00749,V0192,E0030,11151.32,0,0.43197246107773984,5.2729807066498324e-05,0.5600319488817891,0.36003194888178913,0,0.5880069521367841
T00750,V0299,E0058,157186.49,1,0.5189109720056636,0.001159126521088183,0.8773482428115016,0.8906070287539936,0,182.19902931576243
T00751,V0059,E0000,35410.69,0,0.4144652158345563,0.0014044971903786063,0.6133546325878594,0.6004153354632588,0,49.734214614367815
T00752,V0060,E0009,37000.0,0,0.498688872738977,0.015095737762749195,0.5236421725239616,0.763258785942492,1,558.5422972217202
T00753,V0014,E0046,64595.32,1,0.5103253816072371,0.0016458145109936595,0.8437380191693291,0.8982108626198084,0,106.31191499827895
T00754,V0281,E0027,131426.65,0,0.4270503844883007,0.0005822675884701312,0.6335782747603834,0.6019488817891374,0,76.52547855620796
T00755,V0096,E0049,251000.0,0,0.5323010980056583,0.0006983012426644564,0.5698402555910543,0.7303833865814696,0,175.27361190877855
T00756,V0010,E0025,2114.51,0,0.4084512383616706,1.6629917809041217e-05,0.18814696485623,0.16338658146964855,0,0.03516412750639575
T00757,V0090,E0001,32464.81,0,0.42592286921587647,0.0013387053040787578,0.6547284345047923,0.6288498402555911,0,43.4608133429091
T00758,V0195,E0014,12101.35,0,0.4561814444548548,3.020307849510573e-05,0.36095846645367413,0.31870607028753994,0,0.36549802394674774
T00759,V0098,E0006,12049.43,0,0.4349490175106772,8.489227911923081e-05,0.262332268370607,0.4417252396166134,0,1.0229035747876334
T00760,V0247,E0014,20954.39,0,0.44279646526339556,8.697988232597709e-05,0.3640894568690096,0.46233226837060704,0,1.822610376412631
T00761,V0079,E0049,22464.89,0,0.4072473758391249,0.00015799736138433218,0.3462939297124601,0.4493290734824281,0,3.54939334378927
T00762,V0119,E0037,100057.7,0,0.4483156346324549,0.00024191709235310555,0.5723642172523962,0.5905750798722045,0,24.205667851539328
T00763,V0234,E0044,32657.31,0,0.4532134265934395,0.04472498968243599,0.6992012779552715,0.7177316293929712,1,1460.5978528061137
